Date,Price,Open,High,Low,Vol.,Change %
07/30/2015,182.53,183.37,183.56,181.93,,-0.59%
07/29/2015,183.61,183.05,183.91,181.82,,0.27%
07/28/2015,183.11,182.65,183.58,182.38,,0.32%
07/27/2015,182.53,181.86,183.16,181.86,,0.32%
07/24/2015,181.94,181.21,182.51,180.91,,0.36%
07/23/2015,181.28,182.23,182.61,180.17,,-0.46%
07/22/2015,182.12,181.64,182.76,181.64,,0.33%
07/21/2015,181.53,182.21,182.83,181.41,,-0.38%
07/20/2015,182.22,181.48,182.34,180.89,,0.31%
07/17/2015,181.65,182.59,182.59,181.13,,-0.56%
07/16/2015,182.67,181.76,182.76,181.76,,0.84%
07/15/2015,181.15,180.8,181.63,180.19,,0.16%
07/14/2015,180.86,180.54,181.43,180.11,,0.19%
07/13/2015,180.51,180.93,182.33,179.54,,0.13%
07/10/2015,180.27,179.6,181.47,179.57,,0.68%
07/09/2015,179.06,180.32,180.91,178.67,,-0.23%
07/08/2015,179.48,180.12,180.36,179.31,,-0.60%
07/07/2015,180.56,178.23,180.89,178.23,,1.60%
07/06/2015,177.71,176.68,178.02,176.58,,0.26%
07/02/2015,177.25,177.34,179.02,176.88,,0.33%
07/01/2015,176.67,174.47,176.67,174.01,,1.41%
06/30/2015,174.21,174.39,175.74,173.75,,0.28%
06/29/2015,173.73,176.64,177.47,173.66,,-1.69%
06/26/2015,176.72,175.75,177.14,175.15,,0.52%
06/25/2015,175.81,177.42,177.48,175.81,,-0.89%
06/24/2015,177.39,178.63,179.07,177.39,,-0.63%
06/23/2015,178.51,179.82,179.82,177.98,,-0.62%
06/22/2015,179.62,181.36,182.15,179.49,,-0.84%
06/19/2015,181.15,183.07,183.07,181.15,,-1.06%
06/18/2015,183.09,180.99,183.87,180.99,,1.36%
06/17/2015,180.64,179.43,180.91,178.15,,0.72%
06/16/2015,179.34,177.85,179.63,177.77,,0.91%
06/15/2015,177.72,178.46,178.46,177.32,,-0.53%
06/12/2015,178.66,179.11,179.46,178.42,,-0.22%
06/11/2015,179.06,178.52,179.64,178.52,,0.60%
06/10/2015,178.0,176.71,179.36,176.59,,0.76%
06/09/2015,176.65,177.84,178.13,176.46,,-0.73%
06/08/2015,177.95,178.52,178.97,177.8,,-0.24%
06/05/2015,178.37,179.49,179.83,178.05,,-1.29%
06/04/2015,180.71,180.3,181.6,180.08,,0.09%
06/03/2015,180.54,183.29,183.29,180.19,,-1.53%
06/02/2015,183.34,184.61,184.61,182.64,,-0.80%
06/01/2015,184.81,182.95,185.18,182.5,,1.13%
05/29/2015,182.74,184.78,185.11,182.4,,-1.08%
05/28/2015,184.73,185.17,185.32,183.92,,-0.29%
05/27/2015,185.27,183.82,185.64,183.49,,0.88%
05/26/2015,183.66,184.55,184.55,183.04,,-0.60%
05/22/2015,184.76,184.49,185.74,183.6,,0.06%
05/21/2015,184.65,185.83,185.99,184.06,,-0.58%
05/20/2015,185.73,186.51,186.99,185.73,,-0.32%
05/19/2015,186.33,186.28,187.28,185.68,,-0.09%
05/18/2015,186.5,186.87,187.06,186.0,,-0.41%
05/15/2015,187.26,185.89,187.64,185.86,,0.87%
05/14/2015,185.64,182.74,185.64,182.74,,1.83%
05/13/2015,182.31,184.25,185.6,181.87,,-0.93%
05/12/2015,184.02,183.18,184.58,181.37,,0.14%
05/11/2015,183.76,186.22,186.71,183.29,,-1.46%
05/08/2015,186.49,185.02,188.29,185.02,,1.54%
05/07/2015,183.66,181.24,184.43,181.24,,1.46%
05/06/2015,181.02,181.54,182.05,180.17,,-0.26%
05/05/2015,181.49,185.24,185.24,181.26,,-2.14%
05/04/2015,185.46,185.57,186.85,185.08,,0.10%
05/01/2015,185.28,184.2,186.27,184.2,,0.73%
04/30/2015,183.94,185.89,186.34,182.94,,-1.32%
04/29/2015,186.4,189.23,189.91,185.98,,-2.13%
04/28/2015,190.45,190.25,190.91,189.31,,-0.04%
04/27/2015,190.53,190.98,192.14,190.14,,-0.10%
04/24/2015,190.73,190.73,191.97,190.28,,0.07%
04/23/2015,190.6,190.2,191.11,189.69,,0.19%
04/22/2015,190.23,189.85,191.04,189.71,,0.21%
04/21/2015,189.83,190.22,191.2,189.59,,-0.08%
04/20/2015,189.99,189.81,190.9,189.41,,0.16%
04/17/2015,189.68,190.52,190.72,188.62,,-0.54%
04/16/2015,190.71,189.41,191.25,188.62,,0.52%
04/15/2015,189.73,190.72,191.31,189.61,,-0.42%
04/14/2015,190.53,189.96,191.35,189.96,,0.41%
04/13/2015,189.76,190.43,191.22,189.76,,-0.31%
04/10/2015,190.35,191.08,192.49,189.88,,-0.22%
04/09/2015,190.77,193.93,193.93,190.43,,-1.73%
04/08/2015,194.13,194.05,194.73,193.59,,0.07%
04/07/2015,193.99,196.82,196.82,193.98,,-1.45%
04/06/2015,196.84,194.74,197.32,194.74,,1.13%
04/02/2015,194.65,193.25,195.32,193.25,,0.71%
04/01/2015,193.27,193.12,194.35,192.08,,0.02%
03/31/2015,193.24,195.02,195.91,193.17,,-1.04%
03/30/2015,195.28,193.39,195.51,193.31,,1.15%
03/27/2015,193.06,192.33,193.73,192.32,,0.22%
03/26/2015,192.64,193.16,193.72,192.05,,-0.49%
03/25/2015,193.59,197.19,197.38,193.41,,-1.80%
03/24/2015,197.14,198.11,198.63,197.14,,-0.65%
03/23/2015,198.43,198.47,199.73,197.92,,-0.04%
03/20/2015,198.51,194.05,198.7,193.82,,2.30%
03/19/2015,194.04,194.23,195.18,193.76,,-0.26%
03/18/2015,194.55,190.53,195.06,189.54,,2.07%
03/17/2015,190.6,190.85,191.57,190.17,,-0.40%
03/16/2015,191.37,189.38,192.1,189.38,,1.24%
03/13/2015,189.03,189.6,190.08,188.13,,-0.37%
03/12/2015,189.74,186.89,189.81,186.89,,1.69%
03/11/2015,186.59,186.68,187.34,186.23,,-0.06%
03/10/2015,186.7,187.36,187.92,186.7,,-0.47%
03/09/2015,187.58,186.47,188.09,186.47,,0.74%
03/06/2015,186.21,191.07,191.07,185.9,,-3.02%
03/05/2015,192.01,191.45,193.62,191.45,,0.51%
03/04/2015,191.04,192.57,192.82,190.73,,-0.95%
03/03/2015,192.87,193.26,193.29,191.57,,-0.35%
03/02/2015,193.54,192.81,195.26,192.81,,0.45%
02/27/2015,192.67,191.42,192.9,190.61,,0.74%
02/26/2015,191.25,192.84,192.85,190.92,,-0.85%
02/25/2015,192.88,192.29,194.64,192.28,,0.25%
02/24/2015,192.39,196.34,196.34,191.82,,-2.13%
02/23/2015,196.57,195.32,196.6,195.08,,0.69%
02/20/2015,195.23,193.09,195.49,192.95,,1.02%
02/19/2015,193.25,197.25,197.25,192.93,,-2.16%
02/18/2015,197.51,195.79,197.65,194.61,,0.83%
02/17/2015,195.89,196.23,197.9,195.49,,-0.22%
02/13/2015,196.33,197.5,197.5,195.34,,-0.66%
02/12/2015,197.63,195.91,197.63,195.29,,0.96%
02/11/2015,195.76,196.66,197.18,194.35,,-0.41%
02/10/2015,196.57,195.83,196.83,194.38,,0.47%
02/09/2015,195.65,196.29,197.08,195.53,,-0.39%
02/06/2015,196.41,201.77,201.77,195.55,,-2.77%
02/05/2015,202.01,200.02,202.12,199.66,,1.19%
02/04/2015,199.63,200.27,200.69,198.7,,-0.44%
02/03/2015,200.52,199.06,200.53,197.52,,0.76%
02/02/2015,199.0,198.84,199.31,195.11,,0.11%
01/30/2015,198.78,202.19,202.19,198.78,,-1.83%
01/29/2015,202.48,202.35,202.73,200.81,,0.07%
01/28/2015,202.33,204.27,205.56,202.33,,-0.81%
01/27/2015,203.99,204.05,204.97,203.51,,-0.17%
01/26/2015,204.34,202.64,204.38,202.22,,0.76%
01/23/2015,202.79,202.9,203.57,202.28,,0.00%
01/22/2015,202.79,199.06,202.91,199.06,,2.04%
01/21/2015,198.73,199.16,199.16,198.03,,-0.32%
01/20/2015,199.37,201.11,201.82,198.76,,-0.65%
01/16/2015,200.67,199.19,200.91,198.38,,0.74%
01/15/2015,199.2,198.94,199.74,198.29,,0.25%
01/14/2015,198.7,197.03,198.75,196.37,,0.58%
01/13/2015,197.56,198.24,199.16,196.69,,-0.29%
01/12/2015,198.13,197.37,198.47,197.37,,0.51%
01/09/2015,197.13,196.97,197.91,195.7,,0.15%
01/08/2015,196.84,196.12,197.33,195.33,,0.51%
01/07/2015,195.85,193.16,196.07,192.7,,1.51%
01/06/2015,192.93,191.12,193.53,191.12,,1.07%
01/05/2015,190.88,190.34,191.37,189.43,,0.19%
01/02/2015,190.51,188.31,190.7,188.31,,1.39%
12/31/2014,187.89,191.0,192.13,187.69,,-1.54%
12/30/2014,190.83,191.2,191.88,190.46,,-0.27%
12/29/2014,191.35,190.66,192.01,190.61,,0.31%
12/26/2014,190.76,190.44,191.3,190.44,,0.29%
12/24/2014,190.2,191.35,192.0,190.11,,-0.52%
12/23/2014,191.2,191.91,192.71,190.83,,-0.31%
12/22/2014,191.79,188.99,191.91,188.99,,1.58%
12/19/2014,188.8,188.51,189.85,188.18,,0.15%
12/18/2014,188.51,187.02,188.52,186.79,,0.99%
12/17/2014,186.67,183.27,186.72,183.27,,1.98%
12/16/2014,183.05,184.24,185.09,182.57,,-0.61%
12/15/2014,184.18,185.9,186.65,183.79,,-0.87%
12/12/2014,185.79,187.26,188.15,185.77,,-0.92%
12/11/2014,187.52,188.01,188.45,187.37,,-0.09%
12/10/2014,187.68,187.66,188.39,187.01,,-0.09%
12/09/2014,187.85,186.68,188.24,186.03,,0.36%
12/08/2014,187.17,186.0,187.88,186.0,,0.74%
12/05/2014,185.8,186.82,186.82,184.71,,-0.69%
12/04/2014,187.1,186.84,187.33,185.91,,0.12%
12/03/2014,186.88,187.33,187.33,186.33,,-0.23%
12/02/2014,187.31,186.83,187.44,185.51,,0.19%
12/01/2014,186.96,186.96,188.31,186.64,,-0.06%
11/28/2014,187.08,186.53,188.83,186.53,,0.39%
11/26/2014,186.35,185.13,186.46,185.13,,0.74%
11/25/2014,184.98,184.43,185.53,184.22,,0.33%
11/24/2014,184.37,184.11,185.07,184.02,,0.23%
11/21/2014,183.95,182.43,183.98,182.42,,0.88%
11/20/2014,182.35,181.66,182.35,181.26,,0.26%
11/19/2014,181.87,182.68,183.1,181.84,,-0.55%
11/18/2014,182.88,181.87,183.22,181.48,,0.59%
11/17/2014,181.81,180.97,182.07,180.96,,0.45%
11/14/2014,180.99,182.16,182.27,180.58,,-0.68%
11/13/2014,182.22,181.32,182.56,181.32,,0.56%
11/12/2014,181.2,182.15,182.23,180.54,,-0.55%
11/11/2014,182.2,182.83,182.84,181.39,,-0.33%
11/10/2014,182.81,181.4,182.85,181.14,,0.71%
11/07/2014,181.52,181.67,182.28,180.94,,-0.08%
11/06/2014,181.67,182.68,183.07,181.39,,-0.64%
11/05/2014,182.84,183.03,183.38,181.78,,-0.09%
11/04/2014,183.0,182.75,183.2,181.33,,0.08%
11/03/2014,182.85,181.15,182.89,181.15,,0.89%
10/31/2014,181.23,180.08,181.4,180.05,,0.82%
10/30/2014,179.75,177.71,179.75,177.44,,1.00%
10/29/2014,177.97,178.69,179.11,177.17,,-0.46%
10/28/2014,178.8,178.41,178.8,177.68,,0.27%
10/27/2014,178.31,177.38,178.36,176.98,,0.52%
10/24/2014,177.39,177.25,177.83,176.25,,0.07%
10/23/2014,177.26,176.27,177.6,176.03,,0.75%
10/22/2014,175.94,176.36,177.32,175.8,,-0.24%
10/21/2014,176.37,174.57,176.38,174.15,,1.11%
10/20/2014,174.43,172.08,174.43,171.87,,1.31%
10/17/2014,172.17,171.04,172.4,170.28,,0.74%
10/16/2014,170.9,170.46,171.36,168.75,,0.09%
10/15/2014,170.75,171.69,172.35,169.07,,-0.81%
10/14/2014,172.14,169.8,173.4,169.8,,1.62%
10/13/2014,169.39,170.02,171.43,169.35,,-0.35%
10/10/2014,169.98,169.89,171.91,169.89,,0.15%
10/09/2014,169.72,169.87,171.66,169.59,,-0.12%
10/08/2014,169.92,166.7,169.92,166.7,,2.04%
10/07/2014,166.53,167.64,168.31,166.5,,-0.80%
10/06/2014,167.87,167.96,168.73,167.42,,0.11%
10/03/2014,167.68,166.72,167.93,166.35,,0.71%
10/02/2014,166.49,166.34,167.16,165.4,,0.01%
10/01/2014,166.47,166.43,167.53,165.81,,-0.03%
09/30/2014,166.52,167.08,167.46,166.0,,-0.28%
09/29/2014,166.98,166.57,167.04,165.36,,0.01%
09/26/2014,166.96,165.3,167.26,164.84,,0.97%
09/25/2014,165.36,166.14,166.46,164.99,,-0.56%
09/24/2014,166.29,166.44,168.19,165.94,,-0.11%
09/23/2014,166.47,167.23,168.16,166.47,,-0.49%
09/22/2014,167.29,168.31,168.31,167.24,,-0.72%
09/19/2014,168.51,168.48,169.36,168.06,,0.02%
09/18/2014,168.48,169.82,170.04,168.42,,-0.69%
09/17/2014,169.65,169.98,171.08,169.4,,-0.04%
09/16/2014,169.71,168.33,170.11,168.33,,0.83%
09/15/2014,168.31,168.67,169.46,167.49,,-0.25%
09/12/2014,168.73,173.58,173.58,167.83,,-2.92%
09/11/2014,173.81,173.51,174.11,172.92,,0.04%
09/10/2014,173.74,176.06,176.06,173.64,,-1.51%
09/09/2014,176.4,177.26,177.26,175.92,,-0.59%
09/08/2014,177.45,177.73,178.07,177.11,,-0.20%
09/05/2014,177.81,175.85,177.87,175.81,,1.08%
09/04/2014,175.91,176.24,177.02,175.37,,-0.18%
09/03/2014,176.22,176.21,176.51,175.69,,0.16%
09/02/2014,175.93,176.09,176.29,175.56,,-0.03%
08/29/2014,175.99,175.41,176.06,175.21,,0.44%
08/28/2014,175.22,175.1,175.58,174.77,,-0.08%
08/27/2014,175.36,175.06,175.66,174.93,,0.20%
08/26/2014,175.01,175.09,175.63,174.79,,-0.02%
08/25/2014,175.04,175.46,175.81,174.48,,-0.06%
08/22/2014,175.15,176.29,176.29,174.78,,-0.72%
08/21/2014,176.42,176.33,177.17,176.33,,0.08%
08/20/2014,176.28,175.53,176.54,174.61,,0.33%
08/19/2014,175.7,175.42,176.07,175.14,,0.22%
08/18/2014,175.32,173.94,175.33,173.94,,0.98%
08/15/2014,173.61,173.7,174.48,173.12,,-0.01%
08/14/2014,173.63,173.64,174.06,173.12,,0.12%
08/13/2014,173.42,171.8,173.5,171.72,,1.11%
08/12/2014,171.52,171.76,172.23,171.29,,-0.26%
08/11/2014,171.96,171.23,172.66,171.18,,0.50%
08/08/2014,171.1,170.06,171.16,169.52,,0.73%
08/07/2014,169.86,170.08,170.49,169.38,,0.03%
08/06/2014,169.81,169.23,170.59,169.21,,0.26%
08/05/2014,169.37,170.81,170.81,168.95,,-1.04%
08/04/2014,171.15,170.23,171.61,169.4,,0.58%
08/01/2014,170.17,170.24,171.82,170.12,,-0.17%
07/31/2014,170.46,172.67,172.74,170.46,,-1.53%
07/30/2014,173.11,172.77,174.23,172.28,,0.23%
07/29/2014,172.72,173.61,173.62,172.68,,-0.62%
07/28/2014,173.8,172.34,174.18,172.34,,0.85%
07/25/2014,172.34,173.49,173.7,172.24,,-0.76%
07/24/2014,173.66,173.88,174.11,173.0,,-0.05%
07/23/2014,173.74,173.7,174.09,173.29,,0.06%
07/22/2014,173.63,173.09,173.86,173.09,,0.53%
07/21/2014,172.72,173.05,173.09,172.4,,-0.39%
07/18/2014,173.4,171.68,173.44,171.63,,1.03%
07/17/2014,171.63,172.34,172.65,171.49,,-0.65%
07/16/2014,172.75,172.18,172.78,171.75,,0.44%
07/15/2014,171.99,171.89,172.28,171.15,,0.05%
07/14/2014,171.9,171.28,171.95,170.92,,0.46%
07/11/2014,171.11,171.06,171.32,170.38,,0.02%
07/10/2014,171.08,170.17,171.64,170.07,,0.32%
07/09/2014,170.54,170.2,170.76,169.22,,0.24%
07/08/2014,170.13,169.75,170.55,169.75,,0.14%
07/07/2014,169.89,169.27,170.09,169.11,,0.30%
07/03/2014,169.39,169.68,169.72,168.3,,-0.26%
07/02/2014,169.84,169.96,169.96,168.89,,-0.11%
07/01/2014,170.03,169.93,170.4,169.05,,0.14%
06/30/2014,169.79,169.95,169.95,168.69,,-0.06%
06/27/2014,169.89,168.81,169.96,168.68,,0.57%
06/26/2014,168.92,169.29,169.29,168.64,,-0.26%
06/25/2014,169.36,169.33,169.77,168.93,,-0.08%
06/24/2014,169.5,168.92,169.87,168.8,,0.18%
06/23/2014,169.2,169.32,170.08,169.06,,-0.12%
06/20/2014,169.4,168.84,169.45,167.98,,0.33%
06/19/2014,168.84,167.78,168.84,167.51,,0.66%
06/18/2014,167.73,166.69,167.96,165.62,,0.57%
06/17/2014,166.78,166.48,166.79,165.53,,0.13%
06/16/2014,166.56,167.37,167.69,166.16,,-0.50%
06/13/2014,167.4,167.14,167.6,165.86,,0.21%
06/12/2014,167.05,167.61,167.65,166.15,,-0.42%
06/11/2014,167.76,167.94,168.29,167.11,,-0.34%
06/10/2014,168.34,169.29,169.54,167.88,,-0.68%
06/09/2014,169.49,171.31,171.89,169.22,,-1.23%
06/06/2014,171.6,172.33,172.39,171.21,,-0.33%
06/05/2014,172.17,169.47,172.2,169.18,,1.58%
06/04/2014,169.5,169.08,169.8,168.72,,0.15%
06/03/2014,169.25,169.63,169.63,168.97,,-0.30%
06/02/2014,169.76,169.96,170.14,169.29,,-0.11%
05/30/2014,169.94,168.8,170.02,168.71,,0.63%
05/29/2014,168.87,168.57,168.93,168.12,,0.23%
05/28/2014,168.49,169.38,169.38,167.45,,-0.55%
05/27/2014,169.43,168.49,169.48,168.48,,0.63%
05/23/2014,168.37,167.29,168.41,167.29,,0.75%
05/22/2014,167.11,167.57,168.02,167.05,,-0.24%
05/21/2014,167.51,168.13,168.68,167.3,,-0.30%
05/20/2014,168.01,168.58,169.09,167.55,,-0.31%
05/19/2014,168.54,169.3,169.3,167.98,,-0.51%
05/16/2014,169.4,168.14,169.41,167.64,,0.74%
05/15/2014,168.15,168.14,168.18,166.73,,-0.08%
05/14/2014,168.28,168.0,168.75,167.48,,0.17%
05/13/2014,168.0,168.89,170.05,167.77,,-0.57%
05/12/2014,168.96,168.85,169.09,168.35,,0.17%
05/09/2014,168.68,168.78,169.43,167.92,,-0.04%
05/08/2014,168.74,168.63,169.32,168.15,,0.01%
05/07/2014,168.73,166.88,168.83,166.88,,1.20%
05/06/2014,166.73,167.34,167.34,166.38,,-0.45%
05/05/2014,167.48,166.01,167.51,165.46,,0.75%
05/02/2014,166.24,166.05,167.01,165.55,,-0.08%
05/01/2014,166.37,164.91,166.51,164.19,,0.89%
04/30/2014,164.9,164.16,164.92,163.94,,0.37%
04/29/2014,164.29,164.27,164.73,163.88,,0.09%
04/28/2014,164.15,163.24,164.2,162.54,,0.81%
04/25/2014,162.83,163.19,163.56,162.55,,-0.32%
04/24/2014,163.36,162.99,163.69,162.77,,0.26%
04/23/2014,162.94,163.24,163.24,162.17,,-0.21%
04/22/2014,163.29,162.92,163.47,161.86,,0.16%
04/21/2014,163.03,162.44,163.03,162.08,,0.44%
04/17/2014,162.32,162.83,162.83,161.56,,-0.32%
04/16/2014,162.84,161.95,162.94,161.7,,0.71%
04/15/2014,161.69,160.15,161.75,159.95,,1.01%
04/14/2014,160.07,159.35,160.21,158.88,,0.74%
04/11/2014,158.9,159.75,160.49,158.87,,-0.69%
04/10/2014,160.01,161.62,162.33,159.6,,-0.98%
04/09/2014,161.6,161.97,162.11,160.71,,-0.15%
04/08/2014,161.85,160.93,161.98,160.42,,0.53%
04/07/2014,160.99,160.51,162.03,160.5,,0.29%
04/04/2014,160.52,160.4,161.33,159.85,,0.33%
04/03/2014,159.99,160.24,160.41,159.31,,-0.09%
04/02/2014,160.14,159.99,160.5,159.39,,0.01%
04/01/2014,160.12,159.29,160.17,158.43,,0.54%
03/31/2014,159.26,159.0,159.82,157.98,,0.46%
03/28/2014,158.53,157.28,158.9,157.28,,0.92%
03/27/2014,157.09,155.98,157.27,155.55,,0.56%
03/26/2014,156.21,158.25,158.32,156.21,,-1.10%
03/25/2014,157.95,156.96,158.24,156.77,,0.77%
03/24/2014,156.75,157.7,158.11,155.94,,-0.58%
03/21/2014,157.66,156.74,158.21,156.71,,0.61%
03/20/2014,156.7,156.08,156.73,154.9,,0.38%
03/19/2014,156.11,159.06,159.71,155.58,,-1.84%
03/18/2014,159.03,158.34,159.07,158.05,,0.41%
03/17/2014,158.38,158.29,159.27,158.1,,0.28%
03/14/2014,157.94,157.75,158.94,157.75,,0.08%
03/13/2014,157.81,158.66,158.94,157.7,,-0.49%
03/12/2014,158.59,158.39,158.96,158.04,,0.01%
03/11/2014,158.57,157.7,158.94,157.7,,0.61%
03/10/2014,157.61,158.27,158.39,157.0,,-0.49%
03/07/2014,158.39,159.85,159.85,157.52,,-0.93%
03/06/2014,159.87,160.44,160.64,159.44,,-0.28%
03/05/2014,160.32,160.69,160.83,159.1,,-0.32%
03/04/2014,160.84,159.05,160.95,159.05,,1.33%
03/03/2014,158.73,158.61,158.95,157.5,,-0.13%
02/28/2014,158.93,157.93,159.54,157.76,,0.61%
02/27/2014,157.96,158.16,158.79,157.13,,-0.12%
02/26/2014,158.15,157.73,158.7,157.6,,0.33%
02/25/2014,157.63,158.19,158.51,157.32,,-0.32%
02/24/2014,158.14,157.84,159.66,157.84,,0.28%
02/21/2014,157.7,158.08,158.53,157.02,,-0.23%
02/20/2014,158.06,158.24,159.13,157.38,,-0.09%
02/19/2014,158.21,158.05,159.76,157.87,,-0.04%
02/18/2014,158.27,157.75,158.3,156.83,,0.34%
02/14/2014,157.74,157.0,158.0,157.0,,0.39%
02/13/2014,157.13,156.05,157.76,155.7,,0.49%
02/12/2014,156.37,156.6,156.66,155.56,,-0.22%
02/11/2014,156.72,155.9,157.24,155.52,,0.44%
02/10/2014,156.04,154.55,156.24,154.2,,0.97%
02/07/2014,154.54,153.62,154.6,152.95,,0.83%
02/06/2014,153.27,151.91,153.29,151.72,,0.76%
02/05/2014,152.12,152.11,152.42,151.41,,-0.14%
02/04/2014,152.34,150.89,152.54,150.57,,1.06%
02/03/2014,150.74,153.18,153.21,150.4,,-1.63%
01/31/2014,153.24,152.42,153.9,151.27,,0.35%
01/30/2014,152.71,150.79,153.23,150.79,,1.55%
01/29/2014,150.38,150.94,151.22,149.67,,-0.59%
01/28/2014,151.28,149.92,151.54,149.92,,1.01%
01/27/2014,149.77,150.37,151.39,149.14,,-0.38%
01/24/2014,150.34,152.69,152.69,150.27,,-1.68%
01/23/2014,152.91,153.73,153.79,152.46,,-0.75%
01/22/2014,154.07,153.99,154.95,153.95,,0.14%
01/21/2014,153.86,153.25,154.56,152.92,,0.67%
01/17/2014,152.83,153.58,153.73,152.43,,-0.49%
01/16/2014,153.58,153.09,153.69,152.97,,0.25%
01/15/2014,153.19,152.41,153.59,152.41,,0.50%
01/14/2014,152.43,151.61,152.72,151.43,,0.65%
01/13/2014,151.44,152.5,152.86,151.04,,-0.79%
01/10/2014,152.65,151.05,152.78,151.05,,1.28%
01/09/2014,150.72,150.65,151.03,149.57,,0.16%
01/08/2014,150.48,150.51,151.04,149.37,,-0.09%
01/07/2014,150.61,150.13,151.16,149.43,,0.38%
01/06/2014,150.04,149.53,150.59,149.03,,0.51%
01/03/2014,149.28,148.47,149.75,148.32,,0.55%
01/02/2014,148.47,148.79,149.13,147.59,,-0.32%
12/31/2013,148.95,149.6,149.88,148.64,,-0.42%
12/30/2013,149.58,149.17,150.01,149.17,,0.30%
12/27/2013,149.13,149.5,149.5,148.24,,-0.15%
12/26/2013,149.35,149.36,150.2,148.78,,0.15%
12/24/2013,149.13,149.05,149.35,148.71,,0.08%
12/23/2013,149.01,149.37,150.11,148.9,,0.03%
12/20/2013,148.97,148.18,148.98,148.08,,0.53%
12/19/2013,148.18,149.59,149.59,147.16,,-1.09%
12/18/2013,149.81,146.86,149.99,145.41,,1.99%
12/17/2013,146.89,146.66,147.27,146.05,,0.16%
12/16/2013,146.66,146.39,146.85,145.77,,0.21%
12/13/2013,146.35,145.9,148.17,145.9,,0.49%
12/12/2013,145.64,146.59,146.76,145.46,,-0.79%
12/11/2013,146.8,150.1,150.1,146.66,,-2.25%
12/10/2013,150.18,150.05,150.68,150.05,,0.00%
12/09/2013,150.18,149.38,150.21,148.57,,0.66%
12/06/2013,149.19,148.3,149.22,148.02,,1.00%
12/05/2013,147.72,147.15,148.01,146.13,,0.24%
12/04/2013,147.37,146.16,148.05,145.33,,0.54%
12/03/2013,146.58,146.66,147.24,146.19,,-0.24%
12/02/2013,146.94,147.56,148.19,146.47,,-0.40%
11/29/2013,147.53,149.38,149.48,147.51,,-1.22%
11/27/2013,149.35,147.82,149.46,147.65,,1.18%
11/26/2013,147.61,147.91,148.31,147.53,,-0.15%
11/25/2013,147.83,148.73,148.89,147.7,,-0.57%
11/22/2013,148.67,149.44,149.51,147.94,,-0.46%
11/21/2013,149.35,148.68,149.54,148.18,,0.54%
11/20/2013,148.55,150.17,151.76,147.99,,-1.05%
11/19/2013,150.13,151.1,151.25,149.74,,-0.67%
11/18/2013,151.14,152.2,152.58,151.04,,-0.70%
11/15/2013,152.2,151.7,152.47,151.37,,0.33%
11/14/2013,151.7,150.68,152.51,150.68,,0.87%
11/13/2013,150.39,149.19,150.39,148.63,,0.50%
11/12/2013,149.64,150.64,150.67,148.81,,-0.71%
11/11/2013,150.71,150.9,151.82,150.62,,-0.11%
11/08/2013,150.87,152.25,152.25,148.51,,-1.05%
11/07/2013,152.47,154.41,154.58,152.34,,-1.30%
11/06/2013,154.48,154.5,155.62,154.18,,0.21%
11/05/2013,154.16,156.56,156.56,153.87,,-1.70%
11/04/2013,156.82,156.54,156.85,155.43,,0.24%
11/01/2013,156.44,155.38,156.88,154.78,,0.74%
10/31/2013,155.29,156.54,157.0,154.57,,-0.75%
10/30/2013,156.46,157.68,157.72,155.8,,-0.79%
10/29/2013,157.7,158.89,159.03,156.94,,-0.76%
10/28/2013,158.91,160.35,160.45,157.72,,-0.97%
10/25/2013,160.47,158.62,160.61,158.45,,1.21%
10/24/2013,158.55,158.61,158.61,157.54,,0.08%
10/23/2013,158.43,158.83,158.83,157.74,,-0.38%
10/22/2013,159.04,157.21,159.6,157.21,,1.20%
10/21/2013,157.15,157.78,157.78,156.27,,-0.44%
10/18/2013,157.85,158.48,159.17,157.51,,-0.37%
10/17/2013,158.43,155.97,158.73,155.7,,1.42%
10/16/2013,156.21,153.15,156.29,153.15,,2.27%
10/15/2013,152.75,153.07,154.06,152.41,,-0.44%
10/14/2013,153.42,153.01,153.64,151.99,,-0.08%
10/11/2013,153.54,151.9,153.55,151.37,,0.99%
10/10/2013,152.03,148.47,152.04,148.47,,2.59%
10/09/2013,148.19,148.28,149.37,147.96,,0.05%
10/08/2013,148.12,149.62,150.11,148.05,,-1.09%
10/07/2013,149.75,148.79,150.48,148.15,,0.34%
10/04/2013,149.25,149.72,150.3,148.17,,-0.24%
10/03/2013,149.61,152.18,152.18,148.82,,-1.80%
10/02/2013,152.36,151.83,152.39,150.56,,0.25%
10/01/2013,151.98,150.13,153.38,149.98,,1.23%
09/30/2013,150.14,151.26,152.16,149.69,,-1.16%
09/27/2013,151.9,152.26,152.76,150.98,,-0.47%
09/26/2013,152.61,151.74,152.61,151.46,,0.60%
09/25/2013,151.7,151.16,152.5,150.53,,0.42%
09/24/2013,151.06,152.24,152.33,150.95,,-0.79%
09/23/2013,152.26,153.17,154.16,152.2,,-0.77%
09/20/2013,153.44,156.41,156.55,153.43,,-1.90%
09/19/2013,156.41,156.96,158.58,156.38,,-0.31%
09/18/2013,156.89,151.62,156.97,149.83,,3.43%
09/17/2013,151.68,152.0,153.03,151.49,,-0.20%
09/16/2013,151.99,150.24,153.46,150.24,,1.34%
09/13/2013,149.98,149.81,150.3,149.53,,0.13%
09/12/2013,149.78,150.97,151.66,149.58,,-0.83%
